"Location Number","Location Name","Location Type","Address 1","Address 2","City","State","Zip Code","Telephone Number","District","Servicing Locations","Physical Close Date","Last Modified Date","Latitude","Longitude"
"1156","WINTER GARDEN FL","Store","3367 Daniels Rd","","Winter Garden","FL - Florida","34787","407-877-8032","MM 632 Winter Gard","728;717;777;65;618;1372","","11/28/2024","28.5231131","-81.581118"
"6508","ORLANDO CUSTOM","Store","3367 Daniels Rd","","Winter Garden","FL - Florida","34787","999-999-9999","D82","728;717;777;65;618;1372","","08/08/2024","28.5231131","-81.581118"
"881","JENSEN BEACH FL","Store","2555 NW Federal Hwy","","Stuart","FL - Florida","34994","772-692-7188","MM 621 Melbourne","728;717;777;65;618;1372","","11/28/2024","27.236279934343436","-80.26903319191919"
"1004","TRUSSVILLE AL","Store","5072 Pinnacle Sq","","Birmingham","AL - Alabama","35235","205-661-5010","MM 594 Hoover","718;717;777;65;618;1372","","11/28/2024","33.604154","-86.6425265"
"383","BIRMINGHAM AL","Store","5201 Highway 280","","Birmingham","AL - Alabama","35242","205-437-8966","MM 594 Hoover","718;717;777;65;618;1372","","11/28/2024","33.4192291","-86.6856597"
"807","HOOVER AL","Store","3780 Riverchase Vlg","Ste 200","Hoover","AL - Alabama","35244","205-682-9822","MM 594 Hoover","718;717;777;65;618;1372","","11/28/2024","0.0","0.0"
"1540","TUSCALOOSA AL","Store","1800 McFarland Blvd E","Ste 520","Tuscaloosa","AL - Alabama","35404","205-247-4039","MM 594 Hoover","718;717;777;65;618;1372","","11/28/2024","33.1947813","-87.5275393"
"514","HUNTSVILLE AL","Store","5850 University Dr NW","Unversity Plaza Ctr Ste B","Huntsville","AL - Alabama","35806","256-726-9844","MMkt 236 Brentwood","718;717;777;65;618;1372","","11/28/2024","34.741087","-86.6630613"
"836","MONTGOMERY AL","Store","7701 Eastchase Pkwy","","Montgomery","AL - Alabama","36117","334-272-1552","MM 596 Columbus","718;717;777;65;618;1372","","11/28/2024","32.3625676","-86.1568958"
"1097","OXFORD AL","Store","1100 Oxford Exchange Blvd","","Oxford","AL - Alabama","36203","256-832-0172","MM 594 Hoover","718;717;777;65;618;1372","","11/28/2024","33.6093958","-85.78066214992313"
"793","DOTHAN AL","Store","4863 Montgomery Hwy","Ste 100","Dothan","AL - Alabama","36303","334-671-1070","MM 617 Destin","718;717;777;65;618;1372","","11/28/2024","31.26939885","-85.44787128883874"
"678","SPANISH FORT AL","Store","10200 Eastern Shore Blvd","Ste 130","Spanish Fort","AL - Alabama","36527","251-626-0948","MM 586 Mobile","718;717;777;65;618;1372","","11/28/2024","30.664331","-87.8478561"
"340","MOBILE AL","Store","1310 Tingle Cir E","Ste K","Mobile","AL - Alabama","36606","251-478-6678","MM 586 Mobile","718;717;777;65;618;1372","","11/28/2024","0.0","0.0"
"662","AUBURN AL","Store","2147 Tiger Town Pkwy","","Opelika","AL - Alabama","36801","334-737-1770","MM 596 Columbus","718;717;777;65;618;1372","","11/28/2024","32.61787595","-85.40539435769045"
"1339","RECON GROUP","Store","3815 LOGISTICS WAY","","ANTIOCH","TN - Tennessee","37013","999-999-9999","MISCELLANEOUS","719;87;777;65;610;1372","","08/08/2024","0.0","0.0"
"170","BRENTWOOD TN","Store","1600 Galleria Blvd","","Brentwood","TN - Tennessee","37027","615-376-0539","MMkt 236 Brentwood","2356;717;777;65;2673;1372","","11/28/2024","35.9709126","-86.8077737"
"663","CLARKSVILLE TN","Store","2805 Wilma Rudolph Blvd","920","Clarksville","TN - Tennessee","37040","931-552-5239","MM Nashville North","2356;717;777;65;2673;1372","","11/28/2024","36.5859258","-87.29048431341187"
"8210","SatRtl Kroger Gdltsv","Store","123 Northcreek Blvd","","Goodlettsville","TN - Tennessee","37072","999-999-9999","MISCELLANEOUS","718;717;777;65;618;1372","10/30/2023","07/06/2024","36.326437850000005","-86.6987823209331"
"2472","ESSEX","Store","455 Industrial Blvd","","La Vergne","TN - Tennessee","37086","615-846-3938","MISCELLANEOUS","718;717;777;65;618;1372","","08/08/2024","35.98744112636693","-86.58336790444758"
"172","RIVERGATE TN","Store","2311 Gallatin Pike N","","Madison","TN - Tennessee","37115","615-859-0115","MM Nashville North","2356;717;777;65;2673;1372","","11/28/2024","0.0","0.0"
"1064","MT JULIET TN","Store","401 S Mt Juliet Rd","Ste 370","Mount Juliet","TN - Tennessee","37122","615-754-9200","MMkt 236 Brentwood","2356;717;777;65;2673;1372","","11/28/2024","36.1674648","-86.50745728668903"
"2471","ASSURANT","Store","255 Aldi Blvd","Dock #22","Mount Juliet","TN - Tennessee","37122","615-267-6100","MISCELLANEOUS","718;717;777;65;618;1372","","08/08/2024","0.0","0.0"
"8212","SatlRtl Veterans Pkw","Store","4432 Veterans Pkwy","","Murfreesboro","TN - Tennessee","37128","999-999-9999","MISCELLANEOUS","718;717;777;65;618;1372","10/30/2023","07/06/2024","35.844801649999994","-86.49142542196154"
"1425","MURFREESBORO TN","Store","2615 Medical Center Pkwy","Ste 100","Murfreesboro","TN - Tennessee","37129","615-893-2493","MMkt 236 Brentwood","2356;717;777;65;2673;1372","","11/28/2024","35.85926765","-86.4447851716572"
"3129","IHA MARKET 29","Store","2140 N THOMPSON LN","STE 101","MURFREESBORO","TN - Tennessee","37129","888-237-8289","MISCELLANEOUS","718;717;777;65;618;1372","05/02/2024","08/08/2024","35.89983784669487","-86.42036443826652"
"8204","TBB at MTSU - Kiosk","Store","1321 Greenland Dr","","Murfreesboro","TN - Tennessee","37130","999-999-9999","MISCELLANEOUS","718;717;777;65;618;1372","01/20/2024","08/08/2024","35.85491036999941","-86.36886179875417"
"1130","NASHVILLE WEST TN","Store","6810 Charlotte Pike","","Nashville","TN - Tennessee","37209","615-353-1184","MM Nashville North","2356;717;777;65;2673;1372","","11/28/2024","36.13425645435221","-86.88943070243066"
"1070","HIXSON TN","Store","5591 Hwy 153","Suite 124","Hixson","TN - Tennessee","37343","423-877-9929","MISCELLANEOUS","718;717;777;65;618;1372","03/04/2023","08/08/2024","0.0","0.0"
"488","CHATTANOOGA TN","Store","2288 Gunbarrel Rd","Ste 168","Chattanooga","TN - Tennessee","37421","423-296-6353","MMkt 242 Knoxville","718;717;777;65;618;1372","","11/28/2024","35.037427199999996","-85.14958648340729"
"899","JOHNSON CITY TN","Store","3222 Peoples St","","Johnson City","TN - Tennessee","37604","423-262-0329","MM 237 Tri-Cities","2358;84;777;65;2630;1372","","11/28/2024","36.34788455","-82.40073826828387"
"1085","THE PINNACLE TN","Store","567 Pinnacle Pkwy","","Bristol","TN - Tennessee","37620","423-845-6050","MM 237 Tri-Cities","2358;84;777;65;2630;1372","","11/28/2024","36.5926448","-82.25572739704852"
"169","KNOXVILLE TN","Store","8925 Towne and Country Cir","","Knoxville","TN - Tennessee","37923","865-769-5358","MMkt 242 Knoxville","718;717;777;65;618;1372","","11/28/2024","0.0","0.0"
"1382","TURKEY CREEK TN","Store","11491 Parkside Dr","","Farragut","TN - Tennessee","37934","865-218-9899","MISCELLANEOUS","718;717;777;65;618;1372","03/04/2023","08/09/2024","35.8998716","-84.166595"
"1399","POPLAR AVE TN","Store","5821 Poplar Ave","","Memphis","TN - Tennessee","38119","901-537-7999","MMkt 243 Memphis","74;717;777;65;610;1372","","11/28/2024","35.1006879","-89.86798316400152"
"165","MEMPHIS TN","Store","2755 Germantown Pkwy","Market of Wolfcreek","Memphis","TN - Tennessee","38133","901-373-8787","MMkt 243 Memphis","74;717;777;65;610;1372","","11/28/2024","35.20073924489796","-89.79238553061225"
"853","JACKSON TN","Store","1170 Vann Dr","","Jackson","TN - Tennessee","38305","731-660-2829","MMkt 243 Memphis","74;717;777;65;610;1372","","11/28/2024","35.6634972","-88.8576919"
"1447","SOUTHAVEN MS","Store","304 Market Plz","","Southaven","MS - Mississippi","38671","662-349-0551","MMkt 243 Memphis","74;717;777;65;610;1372","","11/28/2024","0.0","0.0"
"778","TUPELO MS","Store","3040 N Gloster St","","Tupelo","MS - Mississippi","38804","662-844-0329","MMkt 243 Memphis","718;717;777;65;618;1372","","11/28/2024","34.2973751","-88.7070662"
"1519","MADISON MS","Store","175 Grandview Blvd","Ste 300","Madison","MS - Mississippi","39110","601-607-1503","MM 597 Flowood","2609;717;777;65;2679;1373","","11/28/2024","0.0","0.0"
"938","FLOWOOD MS","Store","194 Promenade Blvd","","Flowood","MS - Mississippi","39232","601-919-0176","MM 597 Flowood","2609;717;777;65;2679;1373","","11/28/2024","32.3438513","-90.0598295"
"1439","MERIDIAN MS","Store","133 S Frontage Rd","Ste 100","Meridian","MS - Mississippi","39301","601-484-5710","MISCELLANEOUS","718;717;777;65;618;1372","10/29/2022","08/08/2024","32.3644649","-88.673469"
"661","HATTIESBURG MS","Store","4600 Hardy St","Ste 23","Hattiesburg","MS - Mississippi","39402","601-296-1922","MM 586 Mobile","718;717;777;65;618;1372","","11/28/2024","31.3218045","-89.359149"
"1174","GULFPORT MS","Store","10545 Hwy 49","","Gulfport","MS - Mississippi","39503","228-539-6463","MM 586 Mobile","2607;717;777;65;68;1372","","11/28/2024","30.450180353908205","-89.10379766770565"
"1781","DIBERVILLE MS","Store","3889 Promenade Pkwy","","Diberville","MS - Mississippi","39540","228-354-9799","MM 586 Mobile","2607;717;777;65;68;1372","","11/28/2024","30.45345365","-88.90069200500048"
"1320","LOUISVILLE SVC CTR","Store","345 International Blvd","STE 300","Brooks","KY - Kentucky","40109","502-955-3800","Kentucky","2356;87;777;65;1372","","08/28/2024","38.05832013477609","-85.70667926499756"
"1321","GEEKSQUAD","Store","345 International Blvd","Ste 300","Brooks","KY - Kentucky","40109","800-433-5778","MISCELLANEOUS","723;87;777;65;623;1372","","08/28/2024","38.05832013477609","-85.70667926499756"
"1587","GEEK SQD CTY REFURB","Store","345 International Blvd","Ste 300","Brooks","KY - Kentucky","40109","999-999-9999","MISCELLANEOUS","723;87;777;65;1320;1372","","08/08/2024","38.05832013477609","-85.70667926499756"
"2417","GEEK SQD CTY SEC MK","Store","345 International Blvd","","Brooks","KY - Kentucky","40109","999-999-9999","MISCELLANEOUS","723;87;777;65;610;1372","","08/08/2024","38.05832013477609","-85.70667926499756"
"2600","GSC REFURB FIN GDS","Store","345 International Blvd","Ste 300","Brooks","KY - Kentucky","40109","999-999-9999","MISCELLANEOUS","723;87;777;65;623;1372","","11/24/2024","38.05832013477609","-85.70667926499756"
"2646","GSC BUSINESS FULFILL","Store","345 International Blvd","Ste 300","Brooks","KY - Kentucky","40109","999-999-9999","MISCELLANEOUS","723;87;777;65;623;1372","","11/24/2024","38.05832013477609","-85.70667926499756"
"2681","GSC Business Sol","Store","345 International Blvd","Ste 300, Dock 78","Brooks","KY - Kentucky","40109","502-955-3800","Kentucky","723;87;777;65;623;1372","","06/25/2024","38.05832013477609","-85.70667926499756"
"1372","RLC SHEPHERDSVILLE","Store","600 PARK LOOP RD","","SHEPHERDSVILLE","KY - Kentucky","40165","999-999-9999","MISCELLANEOUS","723;87;777;65;610","","08/08/2024","0.0","0.0"
"2418","SHEPERDSVILLE SEC MK","Store","600 Park Loop Rd","","Shepherdsville","KY - Kentucky","40165","999-999-9999","MISCELLANEOUS","723;87;777;65;610;1372","","08/08/2024","0.0","0.0"
"2464","SHEP ONLINE RTN STR","Store","600 PARK LOOP RD","Ste D","SHEPHERDSVILLE","KY - Kentucky","40165","502-921-5601","MISCELLANEOUS","2356;84;777;65;2673;1372","","08/08/2024","0.0","0.0"
"2465","SHEP ECOM OPN BX FFL","Store","600 Park Loop Rd","","Shepherdsville","KY - Kentucky","40165","999-999-9999","MISCELLANEOUS","723;87;777;65;2673;1372","","11/24/2024","0.0","0.0"
"2497","LOUISVILLE SEC MK WH","Store","600 PARK LOOP RD","","SHEPHERDSVILLE","KY - Kentucky","40165","999-999-9999","MISCELLANEOUS","723;1376;777;65;610;1372","","08/08/2024","0.0","0.0"
"2671","RLC EAST SM","Store","600 PARK LOOP RD","STE C","SHEPHERDSVILLE","KY - Kentucky","40165","999-999-9999","MISCELLANEOUS","723;87;777;65;610","","08/08/2024","0.0","0.0"
"2672","RLC EAST REF","Store","600 PARK LOOP RD","STE D","SHEPHERDSVILLE","KY - Kentucky","40165","999-999-9999","MISCELLANEOUS","723;87;777;65;610","","08/08/2024","0.0","0.0"
"2673","SHEPHERDSVILLE SVC","Store","600 Park Loop Rd","Ste 311","Shepherdsville","KY - Kentucky","40165","999-999-9999","Kentucky","723;87;777;65;1372","","08/28/2024","0.0","0.0"
"333","ST MATTHEWS KY","Store","5085 Shelbyville Rd","","Louisville","KY - Kentucky","40207","502-259-9577","MM 665 St Matthews","2356;87;777;65;2673;1372","","11/28/2024","38.2522237","-85.62083705021251"
"335","OUTER LOOP KY","Store","4251 Outer Loop","","Louisville","KY - Kentucky","40219","502-962-3933","MM 665 St Matthews","2356;87;777;65;2673;1372","","11/28/2024","38.1399841","-85.6810853"
"1555","JABIL GLOBAL SERVICE","Store","11201 ELECTRON DR","","LOUISVILLE","KY - Kentucky","40299","999-999-9999","Houston South","75;77;777;65;67;1372","","08/08/2024","38.20255315","-85.55241742988528"
"259","LEXINGTON KY","Store","3220 Nicholasville Rd","Ste 170","Lexington","KY - Kentucky","40503","859-272-0024","MM 659 Lexington","2356;87;777;65;2673;1372","","11/28/2024","37.9924075","-84.52088040851564"
"1477","HAMBURG PAVILION KY","Store","1979 Pavilion Wy","","Lexington","KY - Kentucky","40509","859-264-1073","MM 659 Lexington","2356;87;777;65;2673;1372","","11/28/2024","38.0227508","-84.4195137"
"161","FLORENCE KY","Store","100 Meijer Dr","","Florence","KY - Kentucky","41042","859-525-7118","MM 669 Fields Ert","2356;87;777;65;2673;1372","","11/28/2024","39.0137072","-84.6358371860059"
"817","PADUCAH KY","Store","5101 Hinkleville Rd","Ste 810","Paducah","KY - Kentucky","42001","270-443-9747","MM 394 Cape Girard","74;87;777;65;610;1372","","11/28/2024","37.0799318","-88.6890015855524"
"440","BOWLING GREEN KY","Store","1875 Campbell Ln","","Bowling Green","KY - Kentucky","42104","270-780-9855","MM Nashville North","2356;717;777;65;2673;1372","","11/28/2024","36.953496900000005","-86.42771588802617"
"1121","OWENSBORO KY","Store","5101 Frederica St","","Owensboro","KY - Kentucky","42301","270-683-0465","MM 657 Evansville","2356;87;777;65;2673;1372","","11/28/2024","37.718382950000006","-87.12196525382664"
"791","ELIZABETHTOWN KY","Store","2050 N Dixie Hwy","","Elizabethtown","KY - Kentucky","42701","270-735-9157","MM 665 St Matthews","2356;87;777;65;2673;1372","","11/28/2024","0.0","0.0"
"156","TUTTLE CROSSING OH","Store","5800 Britton Pkwy","","Dublin","OH - Ohio","43016","614-793-8630","MM 654 Tuttle Cros","723;87;777;65;623;1372","","11/28/2024","40.07266025","-83.1363817097162"
"6502","COLUMBUS CUSTOM","Store","5800 Britton Pkwy","","Dublin","OH - Ohio","43016","999-999-9999","D81","723;87;777;65;610;1372","","08/08/2024","40.07266025","-83.1363817097162"
"145","HEATH OH","Store","701 Hebron Rd","","Heath","OH - Ohio","43056","740-522-6606","MM 664 Morse Rd","723;87;777;65;623;1372","","11/28/2024","40.034239","-82.4362012"
"292","REYNOLDSBURG OH","Store","2782 Taylor Road Ext","","Reynoldsburg","OH - Ohio","43068","614-863-3442","MM 664 Morse Rd","723;87;777;65;623;1372","","11/28/2024","0.0","0.0"
"1096","GROVE CITY OH","Store","1632 Stringtown Rd","","Grove City","OH - Ohio","43123","614-277-2746","MM 654 Tuttle Cros","723;87;777;65;623;1372","","11/28/2024","39.88059595","-83.03875731955426"
"339","LANCASTER OH","Store","1645 River Valley Cir N","","Lancaster","OH - Ohio","43130","740-654-8314","MM 664 Morse Rd","723;87;777;65;623;1372","","11/28/2024","39.7349746","-82.62863997165402"
"8223","SatRtl Hyatt Columbu","Store","350 N High St","","Columbus","OH - Ohio","43215","999-999-9999","MISCELLANEOUS","723;87;777;65;623;1372","01/20/2024","07/06/2024","39.9696542","-83.0017782"
"295","MORSE RD OH","Store","3840 Morse Rd","","Columbus","OH - Ohio","43219","614-471-9510","MM 664 Morse Rd","723;87;777;65;623;1372","","11/28/2024","40.06016795","-82.91759725180682"
"570","POLARIS OH","Store","1375 Polaris Pkwy","","Columbus","OH - Ohio","43240","614-430-0789","MM 654 Tuttle Cros","723;87;777;65;623;1372","","11/28/2024","40.139835","-82.9824655"
"247","SPRING MEADOWS OH","Store","1405 Spring Meadows Dr","","Holland","OH - Ohio","43528","419-867-6981","MM 455 Toledo","723;87;777;65;623;1372","","11/28/2024","41.61564405","-83.6967286877589"
"243","TOLEDO OH","Store","4505 Monroe St","","Toledo","OH - Ohio","43613","419-471-1411","MM 455 Toledo","723;87;777;65;623;1372","","11/28/2024","41.68699085","-83.62057332365904"
"1050","AVON OH","Store","1600 Center Rd","","Avon","OH - Ohio","44011","440-937-3202","MM 656 Parma","723;87;777;65;623;1372","","11/28/2024","41.465844849999996","-82.02036122264946"
"758","MACEDONIA OH","Store","470 E Aurora Rd","","Macedonia","OH - Ohio","44056","330-468-6850","MM 661 Mayfield Rd","723;87;777;65;623;1372","","11/28/2024","41.31351535","-81.52164907625155"
"168","MENTOR OH","Store","7830 Plaza Blvd","","Mentor","OH - Ohio","44060","440-974-1151","MM 661 Mayfield Rd","723;87;777;65;623;1372","","11/28/2024","41.65810975","-81.36710713841403"
"279","NORTH OLMSTED OH","Store","5140 Great Northern Plz S","","North Olmsted","OH - Ohio","44070","440-779-0021","MM 656 Parma","723;87;777;65;623;1372","","11/28/2024","0.0","0.0"
"271","MAYFIELD ROAD OH","Store","1417 Golden Gate Blvd","","Mayfield Heights","OH - Ohio","44124","440-449-9150","MM 661 Mayfield Rd","723;87;777;65;623;1372","","11/28/2024","41.52245285","-81.4471945825228"
"162","PARMA OH","Store","7400 Brookpark Rd","","Cleveland","OH - Ohio","44129","216-351-9911","MM 656 Parma","723;87;777;65;623;1372","","11/28/2024","41.42043255","-81.73551653955141"
"3121","IHA MARKET 21","Store","7400 BROOK PARK RD","","CLEVELAND","OH - Ohio","44129","888-237-8289","MISCELLANEOUS","723;87;777;65;610;1372","05/02/2024","08/08/2024","0.0","0.0"
"1099","STRONGSVILLE OH","Store","16630 Royalton Rd","","Strongsville","OH - Ohio","44136","440-268-2841","MM 656 Parma","723;87;777;65;623;1372","","11/28/2024","41.314785549999996","-81.81492466521462"
"1693","CLEVELAND FLD SVC","Store","7800 NEW COCHRAN RD","","GLENWILLOW","OH - Ohio","44139","216-701-2600","MISCELLANEOUS","723;87;777;65;623;1372","","08/08/2024","0.0","0.0"
"278","CHAPEL HILL OH","Store","445 Howe Ave","","Cuyahoga Falls","OH - Ohio","44221","330-928-5410","MM 663 Canton","723;87;777;65;623;1372","","11/28/2024","41.1211622","-81.47834015703683"
"929","Regency Tech HQ","Store","4550 Darrow Rd","","Stow","OH - Ohio","44224","440-287-7432","MISCELLANEOUS","723;87;777;65;1372","","10/29/2024","41.18916446709856","-81.44053455108646"
"1247","CLEVELAND SALE EVENT","Store","9780 Mopar Dr","","Streetsboro","OH - Ohio","44241","330-626-6770","MISCELLANEOUS","723;87;777;65;610;1372","","08/08/2024","41.254420733973774","-81.37449659180282"
"623","CLEVELAND - SVC","Store","3019 Columbia Rd","","Richfield","OH - Ohio","44286","440-542-6550","Cleveland","723;87;72;65;623","","08/28/2024","41.27362025","-81.61430881825873"
